customer_id,avg_transaction_value
C3151,2670.94
C3152,2785.3923076923074
C3153,1970.8229999999999
C3154,2040.973076923077
C3155,2595.0863636363633
C3156,2020.5384615384614
C3157,2472.4978571428574
C3158,1495.43
C3159,3127.3238461538463
C3160,1702.6121428571428
C3161,1478.59
C3162,2158.182
C3163,2383.3115384615385
C3164,1337.02125
C3165,4202.043125
C3166,2495.138
C3167,2280.5944444444444
C3168,2030.8946153846155
C3169,1504.3091666666667
C3170,1860.2155555555557
C3171,2070.728421052632
C3172,2341.12125
C3173,3927.1733333333336
C3174,2158.1672222222223
C3175,2080.135625
C3176,2502.2808333333337
C3177,2457.8385714285714
C3178,2530.7487499999997
C3179,3867.425714285714
C3180,1669.2121052631578
C3181,1972.7936363636363
C3182,3165.627857142857
C3183,2186.6115384615387
C3184,2839.317
C3185,2191.993043478261
C3186,2248.7614285714285
C3187,2195.7395
C3188,1643.1412500000001
C3189,3045.805263157895
C3190,2502.0638461538465
C3191,3320.206666666667
C3192,2659.24125
C3193,2610.625833333333
C3194,2059.024117647059
C3195,2352.0246666666667
C3196,2257.889411764706
C3197,2577.6425
C3198,2344.6515384615386
C3199,3118.6189999999997
C3200,2432.8043749999997
C3201,2154.51
C3202,1670.328125
C3203,1690.8899999999999
C3204,2120.9666666666667
C3205,2753.1935294117648
C3206,1810.385
C3207,3223.5168750000003
C3208,2166.63
C3209,3398.618461538462
C3210,2308.768
C3211,2966.56
C3212,2003.3755555555556
C3213,4561.794
C3214,2701.1418181818185
C3215,2470.3773684210523
C3216,1408.2445454545455
C3217,1919.06
C3218,1995.5462499999999
C3219,2539.331111111111
C3220,2270.967777777778
C3221,2268.259
C3222,2614.3224999999998
C3223,2616.314375
C3224,2414.038235294118
C3225,2699.987777777778
C3226,1815.1333333333334
C3227,2302.9655555555555
C3228,2139.566
C3229,2057.036923076923
C3230,2641.0622222222223
C3231,3617.428
C3232,1730.3016666666665
C3233,3065.2507692307695
C3234,1761.1426315789474
C3235,2683.145
C3236,3098.715
C3237,3218.7018181818185
C3238,2832.012
C3239,2126.647692307692
C3240,1531.0315384615385
C3241,2773.2641666666664
C3242,2663.689090909091
C3243,2442.338
C3244,3184.445714285714
C3245,2190.56625
C3246,2936.45625
C3247,3382.62875
C3248,3039.1941666666667
C3249,2603.160769230769
C3250,2122.8506666666667
C3251,2715.055
C3252,2669.4728571428573
C3253,2737.682105263158
C3254,2093.5125
C3255,2848.3583333333336
C3256,2015.2099999999998
C3257,3237.565
C3258,1211.2966666666666
C3259,2662.41125
C3260,2980.612666666667
C3261,2498.227142857143
C3262,3050.688125
C3263,2703.491666666667
C3264,2618.4782352941174
C3265,3025.8441176470587
C3266,2070.6723529411765
C3267,1565.7278947368422
C3268,2980.5063636363634
C3269,2619.284
C3270,3289.6826666666666
C3271,1554.3345454545454
C3272,2225.97
C3273,2369.0773684210526
C3274,2421.0637500000003
C3275,2487.5091666666667
C3276,1587.328
C3277,1590.489
C3278,1964.753333333333
C3279,3369.9809999999998
C3280,2080.197
C3281,2932.180588235294
C3282,2373.7923529411764
C3283,1858.4364285714287
C3284,3804.9271428571433
C3285,1975.2877777777778
C3286,3136.976315789474
C3287,2690.6436363636362
C3288,3342.3433333333332
C3289,2187.6991666666668
C3290,2182.275
C3291,1649.7099999999998
C3292,2262.7330434782607
C3293,1759.948
C3294,2312.169166666667
C3295,2589.799090909091
C3296,2377.124444444444
C3297,3380.8650000000002
C3298,1721.361052631579
C3299,3179.5809090909092
C3300,2877.0099999999998
C3301,1055.2623529411765
C3302,2936.9135294117646
C3303,1766.1014285714284
C3304,3756.58
C3305,2222.5308
C3306,2985.1833333333334
C3307,2785.8961904761904
C3308,2815.589375
C3309,2841.468181818182
C3310,1650.20375
C3311,3425.0049999999997
C3312,2913.752727272727
C3313,1260.3216666666667
C3314,2725.468125
C3315,2729.108
C3316,2848.1605263157894
C3317,2313.461333333333
C3318,2027.0225
C3319,1739.8423076923075
C3320,1955.4538888888887
C3321,1642.1461904761904
C3322,3262.317222222222
C3323,2722.998
C3324,3009.6593333333335
C3325,2642.8175
C3326,3366.8653846153848
C3327,1585.4807692307693
C3328,3975.672142857143
C3329,2916.2633333333333
C3330,1309.5672727272727
C3331,2624.523846153846
C3332,3262.730714285714
C3333,3242.5364285714286
C3334,1806.9175000000002
C3335,2023.3470000000002
C3336,2115.5930769230768
C3337,2482.5823076923075
C3338,2641.278333333333
C3339,1797.6027272727274
C3340,3610.08625
C3341,1474.4333333333334
C3342,1912.6764285714287
C3343,1497.8914285714288
C3344,2056.307647058824
C3345,3647.97
C3346,1854.5157894736844
C3347,2565.9673333333335
C3348,2389.640625
C3349,3188.634
C3350,1144.4779999999998
C3351,2859.1173333333336
C3352,2235.74625
C3353,2835.9813333333336
C3354,2361.777
C3355,1871.5242857142857
C3356,3205.8777777777777
C3357,3457.6264285714287
C3358,2059.5733333333333
C3359,2019.739
C3360,2563.1042857142857
C3361,2577.0007692307695
C3362,2672.5946666666664
C3363,2761.9271428571424
C3364,3202.386
C3365,3133.235625
C3366,2046.4042857142856
C3367,1682.2713333333334
C3368,1717.8736363636365
C3369,1878.0961538461538
C3370,1776.232
C3371,2957.105384615384
C3372,2634.595625
C3373,3787.9900000000002
C3374,1829.9957142857143
C3375,2694.076923076923
C3376,2509.712777777778
C3377,2171.53125
C3378,2789.8288888888887
C3379,1777.9466666666667
C3380,2155.6475
C3381,2924.8782352941175
C3382,3126.56625
C3383,2502.36
C3384,1529.022105263158
C3385,2180.9475
C3386,1957.7779999999998
C3387,1801.8439999999998
C3388,2240.695
C3389,3444.9884615384613
C3390,2128.6925
C3391,2292.0422222222223
C3392,1868.4063636363637
C3393,2629.832
C3394,2757.9327272727273
C3395,3950.8091666666664
C3396,3040.806666666667
C3397,2820.633333333333
C3398,1288.2691666666667
C3399,2441.8083333333334
C3400,2674.5436363636363
C3401,2063.309375
C3402,2981.445
C3403,2117.5672727272727
C3404,2059.4133333333334
C3405,2208.3391666666666
C3406,2381.702777777778
C3407,2618.68
C3408,1767.881
C3409,1566.1033333333335
C3410,2415.7594444444444
C3411,2413.0291666666667
C3412,1887.1419999999998
C3413,2314.005882352941
C3414,1939.364117647059
C3415,2583.25875
C3416,2485.4236842105265
C3417,2413.5099999999998
C3418,2170.6985714285715
C3419,2143.037857142857
C3420,1132.6109090909092
C3421,2972.118
C3422,3277.541111111111
C3423,3115.6388235294116
C3424,2350.8506666666667
C3425,2494.309230769231
C3426,2903.3283333333334
C3427,2909.4985714285713
C3428,2617.18875
C3429,1804.3380000000002
C3430,3269.715714285714
C3431,1752.4379999999999
C3432,3529.2385714285715
C3433,2790.5723809523806
C3434,2851.2314285714288
C3435,2464.6165217391303
C3436,1816.0081818181818
C3437,1524.0800000000002
C3438,2439.2372727272727
C3439,1610.025
C3440,2464.537142857143
C3441,3993.703571428571
C3442,839.0838461538461
C3443,1265.6125
C3444,2519.2492307692305
C3445,3149.9294736842107
C3446,1917.656153846154
C3447,1719.191111111111
C3448,3862.97375
C3449,2245.8935714285712
C3450,1598.85
C3451,2348.7329411764704
C3452,2881.1863636363637
C3453,2922.1615384615384
C3454,2670.9792857142857
C3455,2521.0946153846153
C3456,2724.0253846153846
C3457,1807.0666666666666
C3458,2503.4015
C3459,3135.115625
C3460,2193.46
C3461,3419.6175
C3462,1962.1716666666669
C3463,2773.1357142857146
C3464,1847.6107142857143
C3465,2334.3735294117646
C3466,2113.2758333333336
C3467,1904.8363636363638
C3468,2830.0521428571433
C3469,2960.938181818182
C3470,3032.0799999999995
C3471,2415.31
C3472,1937.9773333333333
C3473,2701.4968750000003
C3474,2529.808125
C3475,2805.637142857143
C3476,2199.0923529411766
C3477,3201.995
C3478,1955.8973333333333
C3479,2075.281176470588
C3480,2392.3313333333335
C3481,2871.4884615384613
C3482,1923.846
C3483,1989.9723076923076
C3484,2106.0027777777777
C3485,1510.909375
C3486,3041.475
C3487,2456.4206666666664
C3488,2491.1336363636365
C3489,1849.9041666666665
C3490,1868.3216666666667
C3491,2931.33125
C3492,2586.488571428571
C3493,1991.7979999999998
C3494,2659.0878947368424
C3495,2512.791
C3496,2592.607619047619
C3497,1835.5763636363636
C3498,3117.714285714286
C3499,1970.995
C3500,1684.243333333333
C3501,2893.8275
C3502,2557.1036842105264
C3503,2938.4172727272726
C3504,2395.43
C3505,2613.787857142857
C3506,1186.63375
C3507,2017.51
C3508,2081.049
C3509,2829.322608695652
C3510,3462.075833333334
C3511,2724.6846153846154
C3512,2010.8557142857142
C3513,2252.404375
C3514,1898.0923076923075
C3515,1884.7133333333331
C3516,3388.227777777778
C3517,2837.283636363636
C3518,3748.6376923076923
C3519,2289.6225
C3520,2290.138125
C3521,1839.8553846153845
C3522,2963.1242857142856
C3523,1701.1941176470589
C3524,2240.6388888888887
C3525,2345.2059090909092
C3526,3095.3526315789472
C3527,2472.680714285714
C3528,2422.7200000000003
C3529,2413.192222222222
C3530,2769.0460000000003
C3531,3305.8917647058825
C3532,2674.2291999999998
C3533,1986.821
C3534,2343.27125
C3535,2119.3771428571426
C3536,3628.2258333333334
C3537,2769.509230769231
C3538,1615.8000000000002
C3539,2434.6675
C3540,2207.9592857142857
C3541,1588.6625
C3542,1776.3500000000001
C3543,2719.041818181818
C3544,1798.5473684210526
C3545,2261.918
C3546,2916.1216666666664
C3547,2079.5389999999998
C3548,3137.89
C3549,2354.248
C3550,2256.859230769231
C3551,2139.7490000000003
C3552,2709.3971428571426
C3553,2690.8985000000002
C3554,2395.7166666666667
C3555,2815.9881818181816
C3556,2012.4738461538461
C3557,2645.5514285714285
C3558,1659.4283333333333
C3559,2406.4975
C3560,2268.785294117647
C3561,2964.6553846153847
C3562,2337.5823529411764
C3563,1990.0587500000001
C3564,1945.0853846153846
C3565,3089.426
C3566,2174.556
C3567,2584.9373333333333
C3568,2151.089090909091
C3569,2459.8766666666666
C3570,1984.9950000000001
C3571,2472.8993333333333
C3572,1881.59
C3573,2531.5499999999997
C3574,1865.5584615384614
C3575,1842.4722222222222
C3576,2226.498
C3577,2604.4384615384615
C3578,3098.409
C3579,2748.311818181818
C3580,1896.4133333333334
C3581,3023.6908333333336
C3582,3129.183636363636
C3583,2515.813809523809
C3584,2633.2172727272728
C3585,3090.6509523809523
C3586,2024.55625
C3587,2117.3965
C3588,2440.2816666666668
C3589,2592.4
C3590,2093.6181818181817
C3591,1720.4215384615384
C3592,3065.9384615384615
C3593,1716.3382352941176
C3594,2091.031111111111
C3595,2712.2325
C3596,1963.5655555555556
C3597,2156.3107692307694
C3598,2334.0891666666666
C3599,3218.8088888888888
C3600,3011.91
C3601,2396.75125
C3602,1935.5583333333334
C3603,2741.3129411764708
C3604,1929.667
C3605,3216.2709999999997
C3606,1395.7293333333332
C3607,4275.714
C3608,2701.5633333333335
C3609,2784.3764285714283
C3610,2545.1466666666665
C3611,1581.7375
C3612,2464.125625
C3613,2292.1345454545453
C3614,2333.483846153846
C3615,1823.116923076923
C3616,3319.1475
C3617,1429.655
C3618,3049.915625
C3619,2447.0285714285715
C3620,3033.1375
C3621,2149.9175
C3622,2836.070625
C3623,3401.9570588235297
C3624,2207.672857142857
C3625,2034.1753846153845
C3626,2886.7766666666666
C3627,1799.234
C3628,2025.592
C3629,2925.648888888889
C3630,3249.0963636363635
C3631,2918.37875
C3632,2415.9763636363637
C3633,2743.5481818181815
C3634,3539.767272727273
C3635,2542.173125
C3636,3014.604117647059
C3637,2830.035
C3638,2725.94
C3639,4084.6111111111113
C3640,2760.043333333333
C3641,4448.370833333333
C3642,1362.337
C3643,2153.2494736842104
C3644,2064.087857142857
C3645,2680.569090909091
C3646,2615.4533333333334
C3647,2131.8915384615384
C3648,1988.7733333333333
C3649,2363.835625
C3650,1094.7353333333333
C3651,2706.233333333333
C3652,2265.945
C3653,2469.095
C3654,2135.7563636363634
C3655,1965.930769230769
C3656,3371.968181818182
C3657,3580.7425
C3658,3074.077777777778
C3659,1008.2299999999999
C3660,3182.11
C3661,2298.5186666666664
C3662,1337.9635714285716
C3663,2656.4936363636366
C3664,1578.3941666666667
C3665,2064.5074999999997
C3666,1177.1715384615384
C3667,1944.464
C3668,1932.3500000000001
C3669,2410.09375
C3670,2270.4755555555553
C3671,2222.130714285714
C3672,2652.245
C3673,2079.92375
C3674,2229.22
C3675,1449.3381818181817
C3676,2352.671764705882
C3677,2743.540769230769
C3678,2794.96
C3679,1989.0294444444444
C3680,3152.5175
C3681,2578.6363636363635
C3682,3327.37
C3683,2324.7330769230766
C3684,2347.0246153846156
C3685,3063.366
C3686,3681.6141666666663
C3687,4067.970909090909
C3688,1976.9191666666666
C3689,2876.0068421052633
C3690,1922.0221052631578
C3691,1833.5193333333334
C3692,2102.031
C3693,2180.6293333333333
C3694,3674.054285714286
C3695,2279.13625
C3696,1622.7233333333334
C3697,2740.12
C3698,2770.602
C3699,2743.062857142857
C3700,3781.7190909090914
C3701,1216.7849999999999
C3702,3513.49
C3703,2735.3423529411766
C3704,2175.8172727272727
C3705,2833.0292307692307
C3706,2776.9284615384613
C3707,2701.88625
C3708,2725.7825
C3709,1980.5407692307692
C3710,2423.906428571429
C3711,2044.1990909090907
C3712,3416.8349999999996
C3713,2314.2520833333333
C3714,1745.5413333333333
C3715,1874.2063636363637
C3716,3410.1636363636367
C3717,3338.834166666667
C3718,2145.73
C3719,1849.6066666666666
C3720,2592.272
C3721,2208.74
C3722,2169.6685714285713
C3723,2311.166
C3724,1680.548888888889
C3725,3090.5085714285715
C3726,2584.1178571428572
C3727,3393.368125
C3728,2335.46
C3729,1616.0042857142855
C3730,3175.389333333333
C3731,2865.46625
C3732,1245.7875000000001
C3733,2098.198888888889
C3734,2209.639333333333
C3735,3352.847142857143
C3736,2305.6013333333335
C3737,2047.8852941176467
C3738,1948.066
C3739,3061.317894736842
C3740,2563.4836363636364
C3741,1636.0527272727275
C3742,2339.1744444444444
C3743,2261.876923076923
C3744,2113.7033333333334
C3745,2395.4545454545455
C3746,2269.1516666666666
C3747,1560.596
C3748,2813.2980952380954
C3749,2510.741818181818
C3750,2300.477
C3751,2284.3223076923077
C3752,2397.3973333333333
C3753,2262.6054545454544
C3754,2546.461818181818
C3755,2443.085
C3756,2701.3300000000004
C3757,2632.696
C3758,1766.5327777777777
C3759,2323.399375
C3760,2216.2445454545455
C3761,2407.3254545454547
C3762,1800.5042857142855
C3763,2978.7966666666666
C3764,1892.2208333333335
C3765,2687.1013636363637
C3766,2423.2983333333336
C3767,997.9590909090911
C3768,1328.76
C3769,2155.18625
C3770,2110.4907692307693
C3771,2225.6014285714286
C3772,2201.71625
C3773,2407.7372727272727
C3774,1984.813846153846
C3775,1894.4392307692308
C3776,1998.222857142857
C3777,1955.1972727272725
C3778,2259.393125
C3779,2604.819090909091
C3780,2275.0170588235296
C3781,2462.9891666666667
C3782,2512.1555555555556
C3783,2807.0107142857146
C3784,1497.2633333333333
C3785,2109.4807142857144
C3786,1016.06
C3787,2298.4892857142854
C3788,2028.066875
C3789,2443.335
C3790,2450.3133333333335
C3791,2130.9905555555556
C3792,2649.0423529411764
C3793,2119.9666666666667
C3794,932.6553333333334
C3795,2200.5532000000003
C3796,2644.1373684210525
C3797,2784.1236842105263
C3798,1916.5458333333333
C3799,4389.05
C3800,2786.8236363636365
C3801,2310.807777777778
C3802,2390.1492857142853
C3803,2293.046875
C3804,1935.0819999999999
C3805,2374.8066666666664
C3806,2288.3081818181818
C3807,3226.025789473684
C3808,2814.7336363636364
C3809,1963.2733333333333
C3810,2126.4144444444446
C3811,2914.909
C3812,1846.902857142857
C3813,1421.4535714285714
C3814,2657.8173333333334
C3815,1713.8246153846155
C3816,3186.326153846154
C3817,2039.317272727273
C3818,3587.43375
C3819,2407.078571428571
C3820,2741.0614285714287
C3821,1736.5561538461538
C3822,3504.0099999999998
C3823,2341.075
C3824,2802.2714285714287
C3825,2468.160909090909
C3826,2503.692105263158
C3827,2811.097142857143
C3828,2564.1584615384613
C3829,2047.1445454545456
C3830,3013.4845454545457
C3831,3127.748125
C3832,2243.3809523809523
C3833,2338.954
C3834,2168.69375
C3835,2248.9355
C3836,2870.3546153846155
C3837,2069.726
C3838,2092.181666666667
C3839,2268.765652173913
C3840,2266.910909090909
C3841,3018.486923076923
C3842,2399.956666666667
C3843,1646.2607142857144
C3844,1703.8418181818183
C3845,3321.547272727273
C3846,1461.6321428571428
C3847,2356.8486666666663
C3848,2971.8327777777777
C3849,2357.309
C3850,2761.24
C3851,2909.85
C3852,3127.66625
C3853,2545.6925
C3854,3393.5510000000004
C3855,2267.8023529411767
C3856,2515.786153846154
C3857,2766.1639999999998
C3858,3215.0641666666666
C3859,2196.01
C3860,1870.4333333333334
C3861,2362.820833333333
C3862,3068.6406666666667
C3863,3119.98
C3864,2292.8826666666664
C3865,2612.4082352941177
C3866,3105.8841666666667
C3867,2658.33875
C3868,2066.265
C3869,2288.8653846153848
C3870,1992.6872222222223
C3871,2807.206
C3872,1931.8755555555556
C3873,3674.9066666666663
C3874,2216.8392307692307
C3875,2847.0253846153846
C3876,2156.578
C3877,2458.75
C3878,3330.5091666666667
C3879,3124.766153846154
C3880,2562.9700000000003
C3881,3246.566
C3882,2287.769333333333
C3883,2017.26875
C3884,2450.217777777778
C3885,2050.2233333333334
C3886,2985.6223076923075
C3887,2445.094
C3888,1749.868333333333
C3889,2613.4554545454544
C3890,1745.2944444444445
C3891,1935.39
C3892,3712.2589999999996
C3893,2761.2029411764706
C3894,2847.895
C3895,2059.5133333333333
C3896,2896.568125
C3897,2092.114285714286
C3898,2213.275
C3899,2430.07
C3900,2584.702142857143
C3901,2298.173125
C3902,2382.0827272727274
C3903,2557.5685714285714
C3904,1807.5237499999998
C3905,2274.3005555555555
C3906,1600.4399999999998
C3907,2613.778461538461
C3908,1212.7981818181818
C3909,1755.6970000000001
C3910,2826.7376923076927
C3911,1879.684
C3912,1937.5911764705884
C3913,2994.5833333333335
C3914,1720.6661111111111
C3915,2215.8764705882354
C3916,3208.965294117647
C3917,2641.362
C3918,2864.9483333333333
C3919,2547.4241666666667
C3920,2387.3266666666664
C3921,1864.7726666666667
C3922,1572.29125
C3923,3520.266153846154
C3924,1983.902
C3925,2928.7233333333334
C3926,2652.409166666667
C3927,3814.0739999999996
C3928,2389.0047368421056
C3929,2145.0891666666666
C3930,2798.478823529412
C3931,2119.939411764706
C3932,2770.981818181818
C3933,1983.783333333333
C3934,2710.6388888888887
C3935,2977.96
C3936,1831.5808333333334
C3937,2633.18
C3938,2671.215333333333
C3939,1765.2825
C3940,2613.471111111111
C3941,2285.4590909090907
C3942,2431.333
C3943,3062.7516666666666
C3944,2148.959166666667
C3945,2261.964285714286
C3946,3039.032
C3947,2644.7413636363635
C3948,2739.4211111111113
C3949,2208.1864285714287
C3950,3022.3861538461542
C3951,2685.7714285714287
C3952,3005.657857142857
C3953,1966.8084210526315
C3954,2068.3830769230767
C3955,2246.2457142857143
C3956,1578.8535294117648
C3957,2214.5914285714284
C3958,2459.9988235294118
C3959,2885.928947368421
C3960,2561.533076923077
C3961,2087.8525
C3962,2554.155294117647
C3963,3099.1022222222223
C3964,2649.909411764706
C3965,2313.049090909091
C3966,2320.1263636363637
C3967,2166.9757142857143
C3968,2356.15
C3969,3131.540769230769
C3970,1622.2153333333333
C3971,2340.834375
C3972,1663.17
C3973,2171.796428571429
C3974,2185.9692307692308
C3975,2567.3073684210526
C3976,2536.1749999999997
C3977,1697.1575
C3978,2927.0007692307695
C3979,1450.2516666666668
C3980,2487.207
C3981,2279.7566666666667
C3982,2566.431818181818
C3983,3501.1440000000002
C3984,1352.0335714285716
C3985,3149.015
C3986,2787.099411764706
C3987,2051.6566666666668
C3988,2220.435625
C3989,1924.567272727273
C3990,2697.539285714286
C3991,1793.3984615384616
C3992,3130.3938095238095
C3993,2770.589285714286
C3994,2041.1041176470587
C3995,2630.41
C3996,2132.5563636363636
C3997,2562.029285714286
C3998,2493.0306666666665
C3999,2203.3088235294117
C4000,2330.465
C4001,2498.725625
C4002,3161.656666666667
C4003,1417.8154545454547
C4004,1788.3982352941177
C4005,2468.558461538462
C4006,1590.3623076923077
C4007,3002.5074999999997
C4008,2737.505833333333
C4009,3074.381
C4010,2231.0076470588233
C4011,2687.7192307692308
C4012,3107.4762499999997
C4013,2482.98125
C4014,3567.12
C4015,2895.156666666667
C4016,2569.39
C4017,2030.7079999999999
C4018,3468.4194736842105
C4019,3136.0916666666667
C4020,1755.6457142857143
C4021,4511.368
C4022,1955.362222222222
C4023,2030.1633333333332
C4024,3631.83
C4025,2936.0666666666666
C4026,2911.9569230769234
C4027,2569.6776470588234
C4028,2810.2986666666666
C4029,2017.5913333333333
C4030,2299.8973333333333
C4031,2595.04
C4032,2555.2673333333337
C4033,3182.84
C4034,1752.5457142857142
C4035,2574.70875
C4036,2493.5444444444447
C4037,2762.3018181818184
C4038,2773.197142857143
C4039,2213.826923076923
C4040,3011.289166666667
C4041,2362.592857142857
C4042,2614.5384210526317
C4043,2985.3036842105266
C4044,2169.2329999999997
C4045,2720.118181818182
C4046,2498.266842105263
C4047,2326.5946666666664
C4048,2670.186
C4049,1832.575
C4050,2023.9590476190476
C4051,2115.8985714285714
C4052,3339.4992857142856
C4053,2046.135882352941
C4054,1684.8957894736843
C4055,2235.1721052631583
C4056,1966.7590909090907
C4057,2130.3066666666664
C4058,2801.7916666666665
C4059,2290.575714285714
C4060,2501.766875
C4061,2096.129375
C4062,3251.255
C4063,2403.0518181818184
C4064,2229.6388888888887
C4065,1644.2528571428572
C4066,3530.812142857143
C4067,2231.057
C4068,1865.246875
C4069,1519.826923076923
C4070,2640.708947368421
C4071,1847.7033333333336
C4072,2990.7317647058826
C4073,2359.397692307692
C4074,2900.731818181818
C4075,2833.5025
C4076,1928.956153846154
C4077,3068.407857142857
C4078,2710.8554545454544
C4079,4028.2724999999996
C4080,3628.689090909091
C4081,3649.7823529411767
C4082,1851.6612499999999
C4083,1955.8394444444446
C4084,2444.67875
C4085,2244.5995
C4086,1936.6638461538462
C4087,2919.0846666666666
C4088,2351.915384615385
C4089,2217.5739999999996
C4090,2420.3360000000002
C4091,3082.4577777777777
C4092,3657.5200000000004
C4093,2696.8054545454547
C4094,3107.559375
C4095,1531.7506666666666
C4096,2709.5558333333333
C4097,2517.03125
C4098,2552.9947368421053
C4099,2321.89125
C4100,2639.4988888888893
C4101,2013.3110000000001
C4102,2946.085714285714
C4103,2322.5945454545454
C4104,2839.0499999999997
C4105,2219.3433333333332
C4106,1594.534347826087
C4107,3342.976666666667
C4108,1983.949
C4109,2244.1826666666666
C4110,2849.6864285714287
C4111,2596.5885714285714
C4112,2063.9185714285713
C4113,1971.7986666666666
C4114,2306.821111111111
C4115,3432.7327777777778
C4116,1750.7163157894738
C4117,2096.432142857143
C4118,3137.1666666666665
C4119,2123.133333333333
C4120,2781.1357142857146
C4121,2554.33
C4122,2932.9307692307693
C4123,2162.201111111111
C4124,1850.748888888889
C4125,2480.566
C4126,2301.572
C4127,1793.4936363636364
C4128,2817.3033333333333
C4129,2381.2913333333336
C4130,4102.626153846154
C4131,2333.5363636363636
C4132,1984.0153333333333
C4133,2223.3826666666664
C4134,1060.8675
C4135,2482.9884615384617
C4136,2682.8
C4137,1849.3563636363635
C4138,1813.9181818181817
C4139,1281.777857142857
C4140,2476.9357142857143
C4141,1802.6771428571428
C4142,2285.38
C4143,2710.3777777777777
C4144,3415.6777777777775
C4145,2575.3475
C4146,1847.0862499999998
C4147,2342.1175
C4148,2196.9275
C4149,1284.8630769230767
C4150,2292.3500000000004
C4151,3200.075
C4152,1717.9478571428572
C4153,2952.181764705882
C4154,1962.2299999999998
C4155,1708.2194736842105
C4156,2416.5085714285715
C4157,2992.3633333333332
C4158,2314.835
C4159,1507.6328571428571
C4160,2377.860588235294
C4161,2754.493125
C4162,2923.324375
C4163,2741.2
C4164,2116.8766666666666
C4165,2146.904285714286
C4166,2507.121578947368
C4167,2847.37
C4168,2228.2170588235294
C4169,2335.7542857142857
C4170,1908.0858333333333
C4171,3013.456153846154
C4172,2149.3215384615387
C4173,3120.7961904761905
C4174,1993.854
C4175,2673.40875
C4176,2180.6413333333335
C4177,2686.0933333333332
C4178,1527.23375
C4179,2301.46
C4180,2160.0882352941176
C4181,2472.514117647059
C4182,1716.7366666666667
C4183,3054.3816666666667
C4184,3417.565
C4185,2335.3219999999997
C4186,3048.023333333333
C4187,2980.633571428571
C4188,2795.2255555555553
C4189,2684.7511111111107
C4190,2796.251764705882
C4191,3210.21125
C4192,2866.685454545455
C4193,1420.4837499999999
C4194,1985.5428571428572
C4195,2879.9015384615386
C4196,2237.787
C4197,2877.827
C4198,2971.3190909090913
C4199,2568.433636363636
C4200,1662.175
C4201,2243.325333333333
C4202,1782.07625
C4203,2723.73875
C4204,2974.7535294117647
C4205,3322.455
C4206,3495.1440000000002
C4207,2058.3284615384614
C4208,2083.057272727273
C4209,1121.00375
C4210,3093.215454545454
C4211,3312.8406666666665
C4212,1945.2146666666667
C4213,2954.3933333333334
C4214,3033.409230769231
C4215,2499.972
C4216,1351.68
C4217,1916.3336363636363
C4218,2505.842142857143
C4219,2759.9244444444444
C4220,2094.0621052631577
C4221,2667.94
C4222,3136.295
C4223,1621.0028571428572
C4224,2623.4985714285717
C4225,2561.7513333333336
C4226,2461.228
C4227,2689.0746153846153
C4228,1692.903125
C4229,2092.5192857142856
C4230,2132.5355555555557
C4231,2179.3553846153845
C4232,2385.0817647058825
C4233,3044.3
C4234,2147.5833333333335
C4235,2731.9276923076923
C4236,2167.552857142857
C4237,2757.59125
C4238,2055.655714285714
C4239,2373.7566666666667
C4240,2220.502727272727
C4241,1982.4306666666666
C4242,3554.6637499999997
C4243,2337.925294117647
C4244,1908.9353846153847
C4245,2114.3025
C4246,2360.113
C4247,1935.8607692307692
C4248,1487.2471428571428
C4249,1555.9199999999998
C4250,2768.0878571428575
C4251,2605.4441666666667
C4252,2173.9163636363637
C4253,2205.5545454545454
C4254,2953.267
C4255,2172.2366666666667
C4256,1758.0459999999998
C4257,2317.3663636363635
C4258,3388.568333333333
C4259,3833.192857142857
C4260,2000.7953333333332
C4261,2099.585833333333
C4262,1393.1993333333332
C4263,2190.1647058823532
C4264,2475.7505263157896
C4265,2745.5135714285716
C4266,1690.6257142857144
C4267,2197.3013333333333
C4268,2635.5364705882353
C4269,2538.31
C4270,3721.143076923077
C4271,1896.3253333333334
C4272,2002.4176923076923
C4273,2639.6833333333334
C4274,2081.696
C4275,2285.4378947368423
C4276,2015.5829999999999
C4277,2638.1241666666665
C4278,2358.65
C4279,2506.6146153846157
C4280,2042.325
C4281,3010.1783333333333
C4282,2460.3733333333334
C4283,1923.3725
C4284,2616.7064285714287
C4285,3295.483333333333
C4286,1657.435
C4287,3210.8906666666667
C4288,3038.3233333333333
C4289,1964.9476470588236
C4290,3158.944
C4291,3301.228
C4292,3356.5288235294115
C4293,2322.579230769231
C4294,2063.549090909091
C4295,2223.04
C4296,2752.998181818182
C4297,2797.361764705882
C4298,2366.68
C4299,3732.3529411764707
C4300,2047.9723076923076
C4301,2424.231111111111
C4302,2111.3515384615384
C4303,1969.2793333333332
C4304,3357.745263157895
C4305,3335.5241666666666
C4306,1986.7442857142855
C4307,2909.203333333333
C4308,2548.4
C4309,2047.294
C4310,2657.503076923077
C4311,2244.9894736842107
C4312,1865.7595652173914
C4313,2549.207857142857
C4314,2956.787
C4315,2940.008888888889
C4316,2629.474545454545
C4317,2509.0299999999997
C4318,2389.854444444444
C4319,2296.005
C4320,2627.9544444444446
C4321,2854.3046666666664
C4322,2978.6700000000005
C4323,2637.5727272727277
C4324,2883.97875
C4325,2461.816153846154
C4326,2913.914285714286
C4327,2211.2342857142858
C4328,1687.0407142857143
C4329,2282.9044444444444
